11,0,1,2,3,4,5,6,7
126710,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_42,TripAdvisor Hotels Flights Restaurants Attractions _18_42_55,train,will my travel information be used for marketing purposes?,"So, for example, if you search for a flight to Florida on TripAdvisor, you may see an ad for a Florida travel package on TripAdvisor or on another website you visit.",Relevant
126711,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_42,TripAdvisor Hotels Flights Restaurants Attractions _18_42_56,train,will my travel information be used for marketing purposes?,We do not share your personal information (such as email addresses) with unaffiliated third parties so they can serve you with advertisements.,Relevant
126713,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_42,TripAdvisor Hotels Flights Restaurants Attractions _18_42_58,train,will my travel information be used for marketing purposes?,Data collected by business partners and ad networks to serve you with relevant advertising,Relevant
126714,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_42,TripAdvisor Hotels Flights Restaurants Attractions _18_42_59,train,will my travel information be used for marketing purposes?,Many of the advertisements you see on the TripAdvisor family of sites are served by TripAdvisor or its service providers.,Relevant
126715,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_42,TripAdvisor Hotels Flights Restaurants Attractions _18_42_60,train,will my travel information be used for marketing purposes?,But we also allow third parties to collect information about your online activities through cookies and other technologies.,Relevant
126716,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_42,TripAdvisor Hotels Flights Restaurants Attractions _18_42_61,train,will my travel information be used for marketing purposes?,"These third parties include (1) business partners, who collect information when you view or interact with one of their advertisements on our sites, and (2) advertising networks, who collect information about your interests when you view or interact with one of the advertisements they place on many different websites on the Internet.",Relevant
126734,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_42,TripAdvisor Hotels Flights Restaurants Attractions _18_42_79,train,will my travel information be used for marketing purposes?,"We encourage you to review the privacy policies, terms of use, and other policies of any travel supplier whose products and services you may purchase through TripAdvisor.",Relevant
126735,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_42,TripAdvisor Hotels Flights Restaurants Attractions _18_42_80,train,will my travel information be used for marketing purposes?,"Please note that these suppliers also may contact you as necessary to obtain additional information about you or your travel plans, to facilitate your travel reservations, or for other purposes consistent with the practices described in their privacy policies and terms of use.",Relevant
126740,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_42,TripAdvisor Hotels Flights Restaurants Attractions _18_42_85,train,will my travel information be used for marketing purposes?,You can tell when a third party is involved in a product or service you have requested because their name will appear either with ours or separately.,Relevant
126741,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_42,TripAdvisor Hotels Flights Restaurants Attractions _18_42_86,train,will my travel information be used for marketing purposes?,"If you choose to access these optional services, we may share information about you, including your personal information, with those partners.",Relevant
126742,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_42,TripAdvisor Hotels Flights Restaurants Attractions _18_42_87,train,will my travel information be used for marketing purposes?,Please note that we do not control the privacy practices of these third-party business partners.,Relevant
126747,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_42,TripAdvisor Hotels Flights Restaurants Attractions _18_42_92,train,will my travel information be used for marketing purposes?,You can choose to access certain third party social media websites and services through our site (such as Facebook).,Relevant
126748,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_42,TripAdvisor Hotels Flights Restaurants Attractions _18_42_93,train,will my travel information be used for marketing purposes?,"When you do so, you are sharing information with those sites, and the information you share will be governed by their privacy policies.",Relevant
126760,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_42,TripAdvisor Hotels Flights Restaurants Attractions _18_42_105,train,will my travel information be used for marketing purposes?,"If you choose to create a profile on TripAdvisor, certain information in your profile will be publicly viewable and identifiable via your screen name.",Relevant
126761,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_42,TripAdvisor Hotels Flights Restaurants Attractions _18_42_106,train,will my travel information be used for marketing purposes?,You will have the ability to view your profile as members of the public will see it.,Relevant
126762,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_42,TripAdvisor Hotels Flights Restaurants Attractions _18_42_107,train,will my travel information be used for marketing purposes?,"Additionally, if you choose to participate in our member-to-member communications programs, other TripAdvisor members may contact you by using TripAdvisor as an intermediary; however, TripAdvisor will not share your email address with any other members nor display it any public manner.",Relevant
126840,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_43,TripAdvisor Hotels Flights Restaurants Attractions _18_43_23,train,will information about my travel habits be used for marketing?,"We also may collect information about your online activity, such as content viewed, pages visited, and searches and/or reservations facilitated or made.",Relevant
126841,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_43,TripAdvisor Hotels Flights Restaurants Attractions _18_43_24,train,will information about my travel habits be used for marketing?,One of our goals in collecting this automatic information is to help us understand the interests and preferences of our users and customize your user experience.,Relevant
126842,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_43,TripAdvisor Hotels Flights Restaurants Attractions _18_43_25,train,will information about my travel habits be used for marketing?,"If you make travel reservations with third-party suppliers facilitated by TripAdvisor, we will collect payment information from you, including your credit card number, cardholder name, expiration date, authentication code, and billing address.",Relevant
126843,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_43,TripAdvisor Hotels Flights Restaurants Attractions _18_43_26,train,will information about my travel habits be used for marketing?,We will securely transmit this information to the supplier of the travel reservation to complete the transaction.,Relevant
126844,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_43,TripAdvisor Hotels Flights Restaurants Attractions _18_43_27,train,will information about my travel habits be used for marketing?,"Please note that the supplier processes your payment, not TripAdvisor, unless otherwise specified.",Relevant
126870,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_43,TripAdvisor Hotels Flights Restaurants Attractions _18_43_53,train,will information about my travel habits be used for marketing?,TripAdvisor and its affiliated websites are committed to providing you with relevant content and information across our sites.,Relevant
126871,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_43,TripAdvisor Hotels Flights Restaurants Attractions _18_43_54,train,will information about my travel habits be used for marketing?,"To do this, we may collect information about your travel-related searches and other site activities, such as whether you are looking for airline flights or hotels, and use this information to serve you with ads on our sites or elsewhere online that match your apparent interests.",Relevant
126872,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_43,TripAdvisor Hotels Flights Restaurants Attractions _18_43_55,train,will information about my travel habits be used for marketing?,"So, for example, if you search for a flight to Florida on TripAdvisor, you may see an ad for a Florida travel package on TripAdvisor or on another website you visit.",Relevant
126873,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_43,TripAdvisor Hotels Flights Restaurants Attractions _18_43_56,train,will information about my travel habits be used for marketing?,We do not share your personal information (such as email addresses) with unaffiliated third parties so they can serve you with advertisements.,Relevant
126875,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_43,TripAdvisor Hotels Flights Restaurants Attractions _18_43_58,train,will information about my travel habits be used for marketing?,Data collected by business partners and ad networks to serve you with relevant advertising,Relevant
126876,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_43,TripAdvisor Hotels Flights Restaurants Attractions _18_43_59,train,will information about my travel habits be used for marketing?,Many of the advertisements you see on the TripAdvisor family of sites are served by TripAdvisor or its service providers.,Relevant
126877,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_43,TripAdvisor Hotels Flights Restaurants Attractions _18_43_60,train,will information about my travel habits be used for marketing?,But we also allow third parties to collect information about your online activities through cookies and other technologies.,Relevant
126878,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_43,TripAdvisor Hotels Flights Restaurants Attractions _18_43_61,train,will information about my travel habits be used for marketing?,"These third parties include (1) business partners, who collect information when you view or interact with one of their advertisements on our sites, and (2) advertising networks, who collect information about your interests when you view or interact with one of the advertisements they place on many different websites on the Internet.",Relevant
126896,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_43,TripAdvisor Hotels Flights Restaurants Attractions _18_43_79,train,will information about my travel habits be used for marketing?,"We encourage you to review the privacy policies, terms of use, and other policies of any travel supplier whose products and services you may purchase through TripAdvisor.",Relevant
126897,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_43,TripAdvisor Hotels Flights Restaurants Attractions _18_43_80,train,will information about my travel habits be used for marketing?,"Please note that these suppliers also may contact you as necessary to obtain additional information about you or your travel plans, to facilitate your travel reservations, or for other purposes consistent with the practices described in their privacy policies and terms of use.",Relevant
126902,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_43,TripAdvisor Hotels Flights Restaurants Attractions _18_43_85,train,will information about my travel habits be used for marketing?,You can tell when a third party is involved in a product or service you have requested because their name will appear either with ours or separately.,Relevant
126903,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_43,TripAdvisor Hotels Flights Restaurants Attractions _18_43_86,train,will information about my travel habits be used for marketing?,"If you choose to access these optional services, we may share information about you, including your personal information, with those partners.",Relevant
126904,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_43,TripAdvisor Hotels Flights Restaurants Attractions _18_43_87,train,will information about my travel habits be used for marketing?,Please note that we do not control the privacy practices of these third-party business partners.,Relevant
126909,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_43,TripAdvisor Hotels Flights Restaurants Attractions _18_43_92,train,will information about my travel habits be used for marketing?,You can choose to access certain third party social media websites and services through our site (such as Facebook).,Relevant
126910,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_43,TripAdvisor Hotels Flights Restaurants Attractions _18_43_93,train,will information about my travel habits be used for marketing?,"When you do so, you are sharing information with those sites, and the information you share will be governed by their privacy policies.",Relevant
126922,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_43,TripAdvisor Hotels Flights Restaurants Attractions _18_43_105,train,will information about my travel habits be used for marketing?,"If you choose to create a profile on TripAdvisor, certain information in your profile will be publicly viewable and identifiable via your screen name.",Relevant
126923,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_43,TripAdvisor Hotels Flights Restaurants Attractions _18_43_106,train,will information about my travel habits be used for marketing?,You will have the ability to view your profile as members of the public will see it.,Relevant
126924,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_43,TripAdvisor Hotels Flights Restaurants Attractions _18_43_107,train,will information about my travel habits be used for marketing?,"Additionally, if you choose to participate in our member-to-member communications programs, other TripAdvisor members may contact you by using TripAdvisor as an intermediary; however, TripAdvisor will not share your email address with any other members nor display it any public manner.",Relevant
126992,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_44,TripAdvisor Hotels Flights Restaurants Attractions _18_44_13,train,how easy is it for third parties to access my information.,We have partnered with Facebook to provide personalized content on TripAdvisor for members of Facebook.,Relevant
126993,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_44,TripAdvisor Hotels Flights Restaurants Attractions _18_44_14,train,how easy is it for third parties to access my information.,"If you are logged into Facebook and TripAdvisor, TripAdvisor will be personalized for you when you visit the Website, even if you are a first-time user of TripAdvisors Website.",Relevant
126994,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_44,TripAdvisor Hotels Flights Restaurants Attractions _18_44_15,train,how easy is it for third parties to access my information.,"For example, we will show you reviews that your Facebook friends have posted on TripAdvisor and places they have visited.",Relevant
126995,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_44,TripAdvisor Hotels Flights Restaurants Attractions _18_44_16,train,how easy is it for third parties to access my information.,"In order to provide you with this personalized experience, Facebook provides us with information that you have chosen to make available pursuant to your Facebook privacy settings.",Relevant
126996,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_44,TripAdvisor Hotels Flights Restaurants Attractions _18_44_17,train,how easy is it for third parties to access my information.,"That information may include your name, profile picture, gender, friend lists and any other information you have chosen to make available.",Relevant
126997,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_44,TripAdvisor Hotels Flights Restaurants Attractions _18_44_18,train,how easy is it for third parties to access my information.,"If you decide to turn off personalization, you can do so by first logging into Facebook and (1) selecting Edit your profile from the Your TripAdvisor drop-down menu on the Member Profile page and clicking Disconnect in the Facebook Connect status box, or (2) selecting Connected accounts from the Your TripAdvisor drop-down menu on the Member Profile page and clicking Disconnect under Facebook Settings. You can also turn off personalization by editing your app settings on Facebook.",Relevant
127038,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_44,TripAdvisor Hotels Flights Restaurants Attractions _18_44_59,train,how easy is it for third parties to access my information.,Many of the advertisements you see on the TripAdvisor family of sites are served by TripAdvisor or its service providers.,Relevant
127039,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_44,TripAdvisor Hotels Flights Restaurants Attractions _18_44_60,train,how easy is it for third parties to access my information.,But we also allow third parties to collect information about your online activities through cookies and other technologies.,Relevant
127040,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_44,TripAdvisor Hotels Flights Restaurants Attractions _18_44_61,train,how easy is it for third parties to access my information.,"These third parties include (1) business partners, who collect information when you view or interact with one of their advertisements on our sites, and (2) advertising networks, who collect information about your interests when you view or interact with one of the advertisements they place on many different websites on the Internet.",Relevant
127041,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_44,TripAdvisor Hotels Flights Restaurants Attractions _18_44_62,train,how easy is it for third parties to access my information.,"The information gathered by these third parties is used to make predictions about your characteristics, interests or preferences and to display advertisements on our sites and across the Internet tailored to your apparent interests.",Relevant
127042,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_44,TripAdvisor Hotels Flights Restaurants Attractions _18_44_63,train,how easy is it for third parties to access my information.,"Please note that we do not have access to or control over cookies or other technologies these third parties may use to collect information about your interests, and the information practices of these third parties are not covered by this Privacy Policy.",Relevant
127053,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_44,TripAdvisor Hotels Flights Restaurants Attractions _18_44_74,train,how easy is it for third parties to access my information.,TripAdvisor may share your information with the following entities:,Relevant
127054,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_44,TripAdvisor Hotels Flights Restaurants Attractions _18_44_75,train,how easy is it for third parties to access my information.,"Suppliers,including but not limited to hotel, airline, cruise, car rental, or activity providers, or vacation rental managers or owners who fulfill your travel reservations.",Relevant
127055,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_44,TripAdvisor Hotels Flights Restaurants Attractions _18_44_76,train,how easy is it for third parties to access my information.,"Throughout TripAdvisor and its affiliated sites, all products and services provided by third-party suppliers are described as such.",Relevant
127056,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_44,TripAdvisor Hotels Flights Restaurants Attractions _18_44_77,train,how easy is it for third parties to access my information.,"Information that we share with suppliers to facilitate reservations will be treated according to applicable suppliers privacy policies, except for payment information.",Relevant
127057,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_44,TripAdvisor Hotels Flights Restaurants Attractions _18_44_78,train,how easy is it for third parties to access my information.,"We share payment information only when it is necessary for travel reservations facilitated through or made on TripAdvisor, and we restrict suppliers use of payment information for these purposes.",Relevant
127060,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_44,TripAdvisor Hotels Flights Restaurants Attractions _18_44_81,train,how easy is it for third parties to access my information.,"Third-party vendors who provide services or functions on our behalf, including business analytics, payment processing, customer service, marketing, public relations, distribution of surveys or sweepstakes programs, and fraud prevention.",Relevant
127061,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_44,TripAdvisor Hotels Flights Restaurants Attractions _18_44_82,train,how easy is it for third parties to access my information.,"We may also authorize third-party vendors to collect information on our behalf, including, for example, as necessary to operate features of our Website or to facilitate the delivery of online advertising tailored to your interests.",Relevant
127062,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_44,TripAdvisor Hotels Flights Restaurants Attractions _18_44_83,train,how easy is it for third parties to access my information.,Third-party vendors have access to and may collect information only as needed to perform their functions and are not permitted to share or use the information for any other purpose.,Relevant
127063,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_44,TripAdvisor Hotels Flights Restaurants Attractions _18_44_84,train,how easy is it for third parties to access my information.,Business partners with whom we may offer products or services in conjunction.,Relevant
127064,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_44,TripAdvisor Hotels Flights Restaurants Attractions _18_44_85,train,how easy is it for third parties to access my information.,You can tell when a third party is involved in a product or service you have requested because their name will appear either with ours or separately.,Relevant
127065,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_44,TripAdvisor Hotels Flights Restaurants Attractions _18_44_86,train,how easy is it for third parties to access my information.,"If you choose to access these optional services, we may share information about you, including your personal information, with those partners.",Relevant
127068,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_44,TripAdvisor Hotels Flights Restaurants Attractions _18_44_89,train,how easy is it for third parties to access my information.,"If you were referred to TripAdvisor from another website, we may share your registration information, such as your name, email address, mailing address, telephone number and travel preferences, about you with that referring website.",Relevant
127069,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_44,TripAdvisor Hotels Flights Restaurants Attractions _18_44_90,train,how easy is it for third parties to access my information.,We have not placed limitations on the referring websites use of personal information and we encourage you to review the privacy policies of any website that referred you to TripAdvisor.,Relevant
127071,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_44,TripAdvisor Hotels Flights Restaurants Attractions _18_44_92,train,how easy is it for third parties to access my information.,You can choose to access certain third party social media websites and services through our site (such as Facebook).,Relevant
127072,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_44,TripAdvisor Hotels Flights Restaurants Attractions _18_44_93,train,how easy is it for third parties to access my information.,"When you do so, you are sharing information with those sites, and the information you share will be governed by their privacy policies.",Relevant
127075,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_44,TripAdvisor Hotels Flights Restaurants Attractions _18_44_96,train,how easy is it for third parties to access my information.,"We may share your personal information within the TripAdvisor Media Group, as well as with our parent companies and domestic and international corporate affiliate companies and websites.",Relevant
127077,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_44,TripAdvisor Hotels Flights Restaurants Attractions _18_44_98,train,how easy is it for third parties to access my information.,"To the extent that our parent company and corporate affiliates have access to your information, they will follow practices that are at least as restrictive as the practices described in this Privacy Policy.",Relevant
127079,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_44,TripAdvisor Hotels Flights Restaurants Attractions _18_44_100,train,how easy is it for third parties to access my information.,"We also may share your information if we believe, in our sole discretion, that such disclosure is necessary",Relevant
127080,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_44,TripAdvisor Hotels Flights Restaurants Attractions _18_44_101,train,how easy is it for third parties to access my information.,"To comply with legitimate and enforceable subpoenas, court orders, or other legal process; to establish or exercise our legal rights; to defend against legal claims; or as otherwise required by law.",Relevant
127086,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_44,TripAdvisor Hotels Flights Restaurants Attractions _18_44_107,train,how easy is it for third parties to access my information.,"Additionally, if you choose to participate in our member-to-member communications programs, other TripAdvisor members may contact you by using TripAdvisor as an intermediary; however, TripAdvisor will not share your email address with any other members nor display it any public manner.",Relevant
127089,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_44,TripAdvisor Hotels Flights Restaurants Attractions _18_44_110,train,how easy is it for third parties to access my information.,"We also may share aggregate or anonymous information with third parties, including advertisers and investors.",Relevant
127090,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_44,TripAdvisor Hotels Flights Restaurants Attractions _18_44_111,train,how easy is it for third parties to access my information.,"For example, we may tell our advertisers the number of visitors our Website receives or the most popular hotels and vacation destinations.",Relevant
127091,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_44,TripAdvisor Hotels Flights Restaurants Attractions _18_44_112,train,how easy is it for third parties to access my information.,This information does not contain any personal information and is used to develop content and services we hope you will find of interest.,Relevant
127144,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_45,TripAdvisor Hotels Flights Restaurants Attractions _18_45_3,train,will my real identity be shared with the providers i review?,"You can choose not to provide information to us, but in general some information about you is required in order for you to receive relevant offerings from TripAdvisor and its partners and enjoy other benefits of being a registered member.",Relevant
127145,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_45,TripAdvisor Hotels Flights Restaurants Attractions _18_45_4,train,will my real identity be shared with the providers i review?,"For example, only registered members are able to post travel reviews, participate in discussion forums, email TripAdvisor content to themselves and others, access members-only newsletters and travel planning content, and enter surveys, contests, or sweepstakes.",Relevant
127246,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_45,TripAdvisor Hotels Flights Restaurants Attractions _18_45_105,train,will my real identity be shared with the providers i review?,"If you choose to create a profile on TripAdvisor, certain information in your profile will be publicly viewable and identifiable via your screen name.",Relevant
